DB,Collection,Metric,VectorDim,NumVectors,BatchID,BatchSize,ThreadCount,BatchTime(s),TotalInsertedSoFar,TotalTimeElapsed(s),CPU(%),Memory(MB)
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,96,8,10,0.032,744,0.328,0.0,110.5
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,95,8,10,0.038,752,0.329,0.0,110.5
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,92,8,10,0.045,760,0.330,0.0,110.5
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,93,8,10,0.047,768,0.331,0.0,110.5
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,97,8,10,0.035,776,0.332,0.0,110.5
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,98,8,10,0.027,784,0.332,0.0,110.5
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,100,8,10,0.024,792,0.333,100.0,110.5
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,102,8,10,0.019,800,0.334,16.7,110.5
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,99,8,10,0.031,808,0.337,0.0,110.5
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,101,8,10,0.027,816,0.338,0.0,110.5
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,103,8,10,0.023,824,0.339,0.0,110.5
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,104,8,10,0.021,832,0.341,0.0,110.5
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,105,8,10,0.022,840,0.341,0.0,110.5
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,106,8,10,0.021,848,0.343,0.0,110.5
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,108,8,10,0.019,856,0.344,0.0,110.5
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,110,8,10,0.017,864,0.345,0.0,110.5
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,107,8,10,0.023,872,0.346,0.0,110.5
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,109,8,10,0.022,880,0.348,0.0,110.5
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,112,8,10,0.020,888,0.349,100.0,110.5
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,111,8,10,0.027,896,0.357,100.0,110.5
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,113,8,10,0.025,904,0.361,0.0,110.5
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,115,8,10,0.024,912,0.362,0.0,110.5
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,114,8,10,0.030,920,0.364,0.0,110.5
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,116,8,10,0.029,928,0.367,66.7,110.5
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,117,8,10,0.029,936,0.369,0.0,110.5
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,118,8,10,0.033,944,0.372,0.0,110.5
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,120,8,10,0.031,952,0.373,0.0,110.5
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,122,8,10,0.024,960,0.375,0.0,110.5
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,119,8,10,0.037,968,0.376,0.0,110.5
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,121,8,10,0.034,976,0.377,0.0,110.5
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,124,8,10,0.024,984,0.378,0.0,110.5
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,123,8,10,0.031,992,0.379,0.0,110.5
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,125,8,10,0.024,1000,0.381,100.0,110.5
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,1,16,1,0.008,16,0.011,100.0,110.1
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,2,16,1,0.007,32,0.018,100.0,110.1
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,3,16,1,0.010,48,0.029,100.0,110.1
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,4,16,1,0.007,64,0.035,0.0,110.1
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,5,16,1,0.062,80,0.098,0.0,110.1
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,6,16,1,0.009,96,0.107,83.3,110.1
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,7,16,1,0.008,112,0.114,0.0,110.1
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,8,16,1,0.007,128,0.122,100.0,110.1
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,9,16,1,0.010,144,0.131,0.0,110.1
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,10,16,1,0.009,160,0.141,100.0,110.1
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,11,16,1,0.010,176,0.151,0.0,110.1
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,12,16,1,0.010,192,0.161,100.0,110.1
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,13,16,1,0.017,208,0.178,100.0,110.1
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,14,16,1,0.007,224,0.186,33.3,110.1
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,15,16,1,0.009,240,0.194,0.0,110.1
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,16,16,1,0.006,256,0.202,50.0,110.1
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,17,16,1,0.009,272,0.209,0.0,110.1
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,18,16,1,0.007,288,0.217,25.0,110.1
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,19,16,1,0.012,304,0.228,0.0,110.1
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,20,16,1,0.007,320,0.234,66.7,110.1
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,21,16,1,0.008,336,0.242,0.0,110.1
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,22,16,1,0.006,352,0.249,33.3,110.1
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,23,16,1,0.008,368,0.256,0.0,110.1
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,24,16,1,0.007,384,0.263,33.3,110.1
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,25,16,1,0.006,400,0.270,0.0,110.1
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,26,16,1,0.007,416,0.277,0.0,110.1
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,27,16,1,0.008,432,0.285,83.3,110.1
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,28,16,1,0.009,448,0.293,50.0,110.1
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,29,16,1,0.007,464,0.300,0.0,110.1
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,30,16,1,0.007,480,0.307,0.0,110.1
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,31,16,1,0.007,496,0.314,100.0,110.1
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,32,16,1,0.008,512,0.323,0.0,110.1
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,33,16,1,0.007,528,0.330,100.0,110.1
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,34,16,1,0.007,544,0.336,0.0,110.1
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,35,16,1,0.007,560,0.343,57.1,110.1
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,36,16,1,0.007,576,0.350,0.0,110.1
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,37,16,1,0.007,592,0.358,40.0,110.1
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,38,16,1,0.007,608,0.364,0.0,110.1
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,39,16,1,0.007,624,0.372,0.0,110.1
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,40,16,1,0.007,640,0.378,66.7,110.1
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,41,16,1,0.007,656,0.385,0.0,110.1
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,42,16,1,0.008,672,0.393,100.0,110.1
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,43,16,1,0.007,688,0.400,0.0,110.1
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,44,16,1,0.007,704,0.411,83.3,110.1
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,45,16,1,0.007,720,0.417,0.0,110.1
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,46,16,1,0.053,736,0.469,100.0,110.1
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,47,16,1,0.011,752,0.481,0.0,110.1
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,48,16,1,0.009,768,0.489,100.0,110.1
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,49,16,1,0.007,784,0.496,0.0,110.1
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,50,16,1,0.006,800,0.503,33.3,110.1
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,51,16,1,0.007,816,0.510,0.0,110.1
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,52,16,1,0.007,832,0.518,71.4,110.1
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,53,16,1,0.009,848,0.526,0.0,110.1
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,54,16,1,0.008,864,0.533,100.0,110.1
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,55,16,1,0.008,880,0.542,0.0,110.1
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,56,16,1,0.008,896,0.549,100.0,110.1
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,57,16,1,0.008,912,0.558,0.0,110.1
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,58,16,1,0.008,928,0.565,100.0,110.1
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,59,16,1,0.008,944,0.573,0.0,110.1
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,60,16,1,0.007,960,0.581,100.0,110.1
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,61,16,1,0.007,976,0.588,0.0,110.1
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,62,16,1,0.008,992,0.595,85.7,110.1
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,63,16,1,0.007,1000,0.601,0.0,110.1
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,1,16,2,0.008,16,0.010,66.7,110.2
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,2,16,2,0.012,32,0.017,0.0,110.2
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,3,16,2,0.012,48,0.024,100.0,110.2
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,4,16,2,0.013,64,0.029,0.0,110.2
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,5,16,2,0.008,80,0.031,0.0,110.2
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,6,16,2,0.008,96,0.037,83.3,110.2
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,7,16,2,0.013,112,0.044,0.0,110.2
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,8,16,2,0.012,128,0.049,0.0,110.2
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,9,16,2,0.011,144,0.056,50.0,110.2
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,10,16,2,0.012,160,0.061,0.0,110.2
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,11,16,2,0.012,176,0.066,0.0,110.2
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,12,16,2,0.011,192,0.072,83.3,110.2
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,13,16,2,0.011,208,0.078,0.0,110.2
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,14,16,2,0.010,224,0.082,0.0,110.2
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,15,16,2,0.011,240,0.089,80.0,110.2
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,16,16,2,0.012,256,0.094,0.0,110.2
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,17,16,2,0.010,272,0.099,100.0,110.2
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,18,16,2,0.012,288,0.107,0.0,110.2
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,19,16,2,0.012,304,0.111,0.0,110.2
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,20,16,2,0.010,320,0.117,50.0,110.2
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,21,16,2,0.012,336,0.123,0.0,110.2
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,22,16,2,0.012,352,0.128,0.0,110.2
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,23,16,2,0.011,368,0.135,66.7,110.2
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,24,16,2,0.012,384,0.141,0.0,110.2
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,25,16,2,0.011,400,0.145,66.7,110.2
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,26,16,2,0.010,416,0.151,0.0,110.2
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,27,16,2,0.011,432,0.156,0.0,110.2
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,28,16,2,0.011,448,0.162,83.3,110.2
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,29,16,2,0.012,464,0.168,0.0,110.2
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,30,16,2,0.011,480,0.173,0.0,110.2
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,31,16,2,0.010,496,0.178,66.7,110.2
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,32,16,2,0.012,512,0.186,0.0,110.2
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,33,16,2,0.012,528,0.191,0.0,110.2
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,34,16,2,0.013,544,0.198,100.0,110.2
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,35,16,2,0.017,560,0.208,100.0,110.2
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,36,16,2,0.016,576,0.215,0.0,110.2
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,37,16,2,0.015,592,0.222,0.0,110.2
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,38,16,2,0.016,608,0.230,100.0,110.2
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,39,16,2,0.016,624,0.239,0.0,110.2
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,40,16,2,0.010,640,0.240,83.3,110.2
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,41,16,2,0.008,656,0.246,0.0,110.2
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,42,16,2,0.012,672,0.253,0.0,110.2
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,43,16,2,0.011,688,0.259,50.0,110.2
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,44,16,2,0.012,704,0.264,0.0,110.2
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,45,16,2,0.012,720,0.270,0.0,110.2
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,46,16,2,0.010,736,0.275,83.3,110.2
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,47,16,2,0.012,752,0.281,0.0,110.2
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,48,16,2,0.012,768,0.287,100.0,110.2
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,49,16,2,0.011,784,0.292,0.0,110.2
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,50,16,2,0.011,800,0.297,0.0,110.2
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,51,16,2,0.009,816,0.301,100.0,110.2
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,52,16,2,0.013,832,0.310,0.0,110.2
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,53,16,2,0.013,848,0.315,0.0,110.2
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,54,16,2,0.012,864,0.328,66.7,110.2
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,55,16,2,0.021,880,0.338,100.0,110.2
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,56,16,2,0.022,896,0.346,0.0,110.2
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,57,16,2,0.018,912,0.358,100.0,110.2
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,58,16,2,0.019,928,0.364,0.0,110.2
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,59,16,2,0.014,944,0.369,83.3,110.2
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,60,16,2,0.011,960,0.375,0.0,110.2
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,61,16,2,0.012,976,0.383,83.3,110.2
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,62,16,2,0.012,992,0.387,0.0,110.2
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,63,16,2,0.011,1000,0.391,0.0,110.2
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,1,16,4,0.008,16,0.016,66.7,110.2
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,2,16,4,0.012,32,0.020,0.0,110.2
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,3,16,4,0.013,48,0.024,100.0,110.2
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,4,16,4,0.011,64,0.027,0.0,110.2
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,5,16,4,0.009,80,0.028,0.0,110.2
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,6,16,4,0.011,96,0.030,0.0,110.2
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,9,16,4,0.015,112,0.042,100.0,110.2
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,7,16,4,0.021,128,0.045,0.0,110.2
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,8,16,4,0.020,144,0.047,0.0,110.2
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,10,16,4,0.017,160,0.051,0.0,110.2
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,11,16,4,0.011,176,0.053,100.0,110.2
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,13,16,4,0.014,192,0.057,0.0,110.2
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,12,16,4,0.021,208,0.064,0.0,110.2
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,15,16,4,0.015,224,0.067,100.0,110.2
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,14,16,4,0.024,240,0.071,0.0,110.3
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,16,16,4,0.013,256,0.072,0.0,110.3
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,17,16,4,0.015,272,0.079,0.0,110.3
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,18,16,4,0.014,288,0.080,0.0,110.3
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,19,16,4,0.015,304,0.084,100.0,110.3
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,21,16,4,0.012,320,0.089,0.0,110.3
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,20,16,4,0.023,336,0.093,0.0,110.3
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,23,16,4,0.014,352,0.098,50.0,110.3
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,22,16,4,0.018,368,0.100,0.0,110.3
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,24,16,4,0.017,384,0.107,0.0,110.3
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,25,16,4,0.019,400,0.112,0.0,110.3
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,27,16,4,0.016,416,0.116,100.0,110.3
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,26,16,4,0.022,432,0.121,0.0,110.3
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,28,16,4,0.014,448,0.122,0.0,110.3
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,30,16,4,0.013,464,0.127,0.0,110.3
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,29,16,4,0.020,480,0.133,100.0,110.3
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,31,16,4,0.015,496,0.134,0.0,110.3
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,32,16,4,0.016,512,0.137,0.0,110.3
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,34,16,4,0.010,528,0.144,0.0,110.3
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,33,16,4,0.018,544,0.147,100.0,110.3
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,35,16,4,0.014,560,0.149,0.0,110.3
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,37,16,4,0.010,576,0.153,0.0,110.3
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,36,16,4,0.017,592,0.154,0.0,110.3
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,39,16,4,0.013,608,0.162,83.3,110.3
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,40,16,4,0.017,624,0.171,0.0,110.3
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,38,16,4,0.026,640,0.173,0.0,110.3
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,41,16,4,0.018,656,0.174,0.0,110.3
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,42,16,4,0.013,672,0.181,100.0,110.3
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,43,16,4,0.012,688,0.183,0.0,110.3
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,44,16,4,0.015,704,0.187,0.0,110.3
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,46,16,4,0.014,720,0.188,0.0,110.3
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,45,16,4,0.020,736,0.193,100.0,110.3
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,47,16,4,0.017,752,0.198,0.0,110.3
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,49,16,4,0.017,768,0.205,0.0,110.3
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,48,16,4,0.020,784,0.209,100.0,110.3
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,50,16,4,0.018,800,0.212,0.0,110.3
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,51,16,4,0.014,816,0.213,0.0,110.3
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,52,16,4,0.015,832,0.220,0.0,110.3
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,53,16,4,0.021,848,0.230,66.7,110.3
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,55,16,4,0.018,864,0.233,0.0,110.3
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,54,16,4,0.024,880,0.235,0.0,110.3
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,56,16,4,0.019,896,0.239,100.0,110.3
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,57,16,4,0.015,912,0.243,0.0,110.3
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,59,16,4,0.015,928,0.249,0.0,110.3
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,58,16,4,0.019,944,0.251,0.0,110.3
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,60,16,4,0.014,960,0.253,0.0,110.3
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,61,16,4,0.014,976,0.256,100.0,110.3
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,62,16,4,0.012,992,0.260,0.0,110.1
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,63,16,4,0.014,1000,0.263,0.0,110.1
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,3,16,10,0.015,16,0.025,100.0,110.5
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,1,16,10,0.010,32,0.029,0.0,110.5
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,2,16,10,0.014,48,0.030,0.0,110.5
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,4,16,10,0.018,64,0.038,0.0,110.5
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,5,16,10,0.019,80,0.042,100.0,110.5
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,7,16,10,0.021,96,0.043,0.0,110.5
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,6,16,10,0.023,112,0.045,0.0,110.5
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,8,16,10,0.022,128,0.047,0.0,110.5
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,9,16,10,0.023,144,0.049,0.0,110.5
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,10,16,10,0.023,160,0.050,0.0,110.5
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,11,16,10,0.028,176,0.056,0.0,110.5
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,12,16,10,0.035,192,0.059,100.0,110.5
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,15,16,10,0.030,208,0.060,0.0,110.5
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,14,16,10,0.037,224,0.063,0.0,110.5
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,16,16,10,0.033,240,0.070,100.0,110.5
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,13,16,10,0.049,256,0.071,0.0,110.5
Milvus,NewsArticle_COSINE_32d_1000v,COSINE,32,1000,17,16,10,0.039,272,0.075,0.0,110.5
